2114,26,0
2115,16,1
2116,24,1
2117,22,5
2118,22,1
2119,21,5
2120,14,1
2121,29,1
2122,26,1
2123,22,4
2124,20,0
2125,22,0
2126,17,1
2127,21,3
2128,21,2
2129,22,0
2130,20,4
2131,18,1
2132,24,1
2133,17,0
2134,20,1
2135,20,2
2136,14,0
2137,26,1
2138,17,1
2139,41,2
2140,16,2
2141,12,3
2142,32,0
2143,25,1
2144,15,0
2145,19,1
2146,21,0
2147,14,0
2148,22,2
2149,27,2
2150,28,3
2151,30,4
2152,23,1
2153,21,1
2154,23,2
2155,20,2
2156,18,4
2157,19,3
2158,19,5
2159,19,0
2160,16,3
2161,23,0
2162,23,1
2163,19,0
2164,27,1
2165,19,3
2166,25,1
2167,17,1
2168,24,2
2169,23,0
2170,18,0
2171,22,1
2172,26,2
2173,29,0
2174,14,3
2175,30,0
2176,28,3
2177,17,0
2178,20,0
2179,19,0
2180,20,1
2181,25,0
2182,17,1
2183,20,1
2184,21,2
2185,14,3
2186,28,1
2187,25,0
2188,24,2
2189,25,0
2190,17,1
2191,30,0
2192,22,1
2193,37,0
2194,14,0
2195,22,2
2196,22,0
2197,24,0
2198,26,0
2199,19,1
2200,31,1
2201,20,1
2202,13,2
2203,25,4
2204,20,1
2205,14,2
2206,19,1
2207,18,0
2208,25,2
2209,16,2
2210,16,0
2211,27,1
2212,24,2
2213,31,3
2214,21,0
2215,30,1
2216,15,1
2217,23,0
2218,22,1
2219,13,4
2220,21,1
2221,23,1
2222,18,2
2223,30,0
2224,14,0
2225,25,0
2226,24,2
2227,25,2
2228,24,0
2229,18,0
2230,9,4
2231,24,1
2232,15,1
2233,19,2
2234,18,2
2235,22,1
2236,20,0
2237,22,0
2238,19,0
2239,17,1
2240,25,2
2241,16,2
2242,21,1
2243,17,0
2244,17,0
2245,21,1
2246,20,4
2247,24,2
2248,15,2
2249,16,0
2250,18,0
2251,26,0
2252,21,4
2253,16,4
2254,23,0
2255,18,1
2256,25,0
2257,17,1
2258,19,0
2259,24,1
2260,17,2
2261,17,2
2262,31,2
2263,21,1
2264,26,2
2265,29,4
2266,16,0
2267,24,0
2268,12,3
2269,30,1
2270,27,1
2271,18,2
2272,25,1
2273,24,1
2274,17,0
2275,27,3
2276,17,1
2277,23,1
2278,21,3
2279,19,1
2280,16,2
2281,24,0
2282,19,2
2283,25,1
2284,17,0
2285,21,4
2286,23,0
2287,24,0
2288,24,0
2289,30,2
2290,16,0
2291,12,0
2292,19,0
2293,16,0
2294,22,1
2295,16,4
2296,29,0
2297,22,2
2298,25,0
2299,26,1
2300,30,1
2301,33,1
2302,21,0
2303,19,1
2304,15,1
2305,27,1
2306,17,2
2307,19,2
2308,12,3
2309,19,2
2310,20,1
2311,29,0
2312,14,2
2313,8,2
2314,18,3
2315,23,0
2316,17,0
2317,22,1
2318,26,4
2319,23,0
2320,24,3
2321,27,2
2322,29,1
2323,27,0
2324,16,1
2325,22,3
2326,16,0
2327,22,3
2328,26,0
2329,24,2
2330,21,3
2331,27,2
2332,19,0
2333,32,1
2334,31,2
2335,19,0
2336,20,2
2337,15,4
2338,20,2
2339,19,1
2340,20,1
2341,18,1
2342,19,0
2343,21,2
2344,18,0
2345,27,0
2346,24,2
2347,21,1
2348,26,1
2349,23,1
2350,22,1
2351,23,1
2352,21,1
2353,19,3
2354,22,2
2355,27,2
2356,19,1
2357,26,2
2358,23,4
2359,23,0
2360,30,2
2361,23,1
2362,21,3
2363,24,1
2364,24,0
2365,17,0
2366,22,1
2367,20,1
2368,19,1
2369,22,1
2370,20,0
2371,16,0
2372,24,1
2373,21,2
2374,19,1
2375,17,1
2376,24,4
2377,20,0
2378,18,1
2379,21,2
2380,28,0
2381,22,0
2382,21,0
2383,26,1
2384,25,2
2385,22,2
2386,15,1
2387,23,3
2388,25,0
2389,27,0
2390,22,2
2391,16,1
2392,24,1
2393,28,2
2394,25,1
2395,23,0
2396,24,1
2397,26,2
2398,20,1
2399,20,4
2400,16,0
2401,16,0
2402,14,2
2403,19,0
2404,22,2
2405,13,1
2406,18,0
2407,24,0
2408,13,4
2409,27,1
2410,18,2
2411,30,1
2412,23,0
2413,20,3
2414,16,2
2415,18,2
2416,20,0
2417,18,0
2418,17,3
2419,11,0
2420,15,2
2421,28,2
2422,27,0
2423,24,0
2424,19,2
2425,26,0
2426,21,2
2427,18,0
2428,20,0
2429,17,0
2430,23,1
2431,12,3
2432,25,3
2433,17,0
2434,13,1
2435,20,1
2436,28,3
2437,18,0
2438,23,0
2439,18,2
2440,26,1
2441,17,0
2442,18,0
2443,14,1
2444,15,0
2445,17,2
2446,18,2
2447,18,4
2448,19,2
2449,15,1
2450,18,0
2451,22,4
2452,23,2
2453,23,2
2454,24,0
2455,27,2
2456,15,0
2457,17,1
2458,11,3
2459,27,1
2460,25,5
2461,18,2
2462,28,1
2463,25,0
2464,21,3
2465,23,2
2466,21,1
2467,14,0
2468,10,0
2469,26,1
2470,17,0
2471,27,1
2472,23,7
2473,23,0
2474,25,1
2475,21,4
2476,23,1
2477,22,2
2478,21,0
2479,15,0
2480,17,3
2481,34,2
2482,15,1
2483,22,0
2484,23,3
2485,20,1
2486,27,1
2487,19,2
2488,18,1
2489,21,0
2490,18,0
2491,22,4
2492,21,2
2493,25,2
2494,25,2
2495,20,1
2496,22,3
2497,18,0
2498,18,1
2499,20,0
2500,19,1
2501,22,1
2502,26,1
2503,13,0
2504,27,1
2505,15,1
2506,20,2
2507,18,1
2508,22,1
2509,19,0
2510,21,1
2511,17,2
2512,29,1
2513,18,1
2514,26,1
2515,16,0
2516,32,1
2517,20,0
2518,26,0
2519,20,1
2520,15,1
2521,16,1
2522,22,0
2523,24,3
2524,20,0
2525,19,1
2526,15,1
2527,19,0
2528,22,1
2529,20,0
2530,18,0
2531,20,0
2532,24,1
2533,18,2
2534,18,1
2535,29,1
2536,22,1
2537,19,3
2538,23,0
2539,18,1
2540,16,1
2541,20,0
2542,23,0
2543,23,2
2544,29,2
2545,21,0
2546,18,0
2547,22,0
2548,16,1
2549,28,1
2550,25,1
2551,21,0
2552,24,1
2553,15,1
2554,21,0
2555,13,1
2556,21,2
2557,23,0
2558,14,2
2559,27,1
2560,16,1
2561,18,1
2562,20,1
2563,20,1
2564,23,0
2565,18,3
2566,13,0
2567,16,3
2568,20,1
2569,24,1
2570,18,1
2571,27,1
2572,23,0
2573,20,1
2574,24,1
2575,15,1
2576,25,0
2577,19,1
2578,16,1
2579,22,1
2580,25,0
2581,20,0
2582,21,2
2583,18,0
2584,13,0
2585,21,1
2586,19,0
2587,25,2
2588,17,0
2589,20,3
2590,17,1
2591,15,3
2592,19,2
2593,24,1
2594,20,0
2595,31,1
2596,21,0
2597,21,0
2598,15,2
2599,20,2
2600,19,1
2601,31,1
2602,20,1
2603,19,0
2604,19,1
2605,21,0
2606,17,2
2607,24,1
2608,17,1
2609,19,2
2610,17,1
2611,23,1
2612,17,0
2613,12,0
2614,15,3
2615,29,1
2616,18,3
2617,27,1
2618,23,1
2619,20,1
2620,20,1
2621,13,5
2622,23,1
2623,18,3
2624,32,0
2625,28,0
2626,21,1
2627,22,2
2628,18,1
2629,22,1
2630,19,0
2631,11,0
2632,20,2
2633,18,0
2634,25,0
2635,22,2
2636,21,1
2637,18,2
2638,24,1
2639,19,2
2640,28,1
2641,21,1
2642,21,1
2643,17,3
2644,26,2
2645,22,2
2646,18,2
2647,22,0
2648,15,0
2649,17,2
2650,29,2
2651,17,2
2652,16,0
2653,16,2
2654,20,2
2655,19,0
2656,27,1
2657,21,2
2658,27,2
2659,22,3
2660,20,2
2661,16,2
2662,29,1
2663,22,1
2664,18,2
2665,23,3
2666,31,1
2667,21,3
2668,24,0
2669,19,1
2670,21,1
2671,26,2
2672,25,0
2673,13,1
2674,24,0
2675,22,0
2676,25,0
2677,24,1
2678,23,0
2679,22,2
2680,19,4
2681,25,1
2682,15,0
2683,26,1
2684,18,3
2685,26,2
2686,22,3
2687,21,1
2688,22,3
2689,18,1
2690,31,4
2691,25,2
2692,20,1
2693,21,3
2694,15,1
2695,20,0
2696,18,3
2697,21,2
2698,19,1
2699,16,0
2700,17,0
2701,15,0
2702,21,0
2703,9,1
2704,27,1
2705,19,0
2706,17,1
2707,29,2
2708,20,2
2709,20,2
2710,28,0
2711,16,2
2712,28,0
2713,27,1
2714,13,0
2715,27,3
2716,16,1
2717,18,0
2718,18,1
2719,14,2
2720,21,2
2721,20,1
2722,23,0
2723,18,1
2724,18,2
2725,22,0
2726,19,0
2727,17,3
2728,22,2
2729,17,1
2730,23,1
2731,34,2
2732,22,0
2733,21,1
2734,17,3
2735,20,0
2736,17,2
2737,20,1
2738,18,3
2739,17,1
2740,16,2
2741,19,3
2742,13,2
2743,24,2
2744,18,1
2745,23,1
2746,12,1
2747,19,1
2748,24,0
2749,16,2
2750,26,1
2751,19,4
2752,25,3
2753,20,0
2754,13,1
2755,25,1
2756,17,1
2757,25,4
2758,25,2
2759,17,1
2760,31,1
2761,20,0
2762,21,1
2763,19,2
2764,18,3
2765,29,0
2766,23,1
2767,17,3
2768,27,0
2769,19,1
2770,19,1
2771,30,3
2772,13,3
2773,31,0
2774,17,2
2775,27,3
2776,25,0
2777,23,3
2778,20,2
2779,18,0
2780,20,1
2781,27,0
2782,25,2
2783,25,1
2784,26,1
2785,18,1
2786,21,3
2787,22,0
2788,24,0
2789,25,2
2790,13,2
2791,17,0
2792,23,1
2793,22,3
2794,14,0
2795,17,3
2796,0,0
